id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
449,290,Mastercard,Debit,5843714671989150.00,1/20/2026,533,YES,2,"$50,915 ",1/20/2026,2020
1777,290,Visa,Debit,4052306795072860.00,12/21/2026,369,YES,2,"$31,767 ",2/20/2026,2020
3862,985,Visa,Credit,4229889369220690.00,4/24/2026,82,YES,2,"$13,200 ",7/8/2026,2010
1268,985,Mastercard,Credit,5936949471946670.00,10/22/2026,372,YES,2,"$16,000 ",2/11/2026,2012
752,985,Visa,Debit,4748458102584200.00,7/24/2026,223,YES,2,"$18,132 ",1/20/2026,2020
2704,985,Visa,Credit,4862788591864790.00,2/19/2026,466,YES,1,$300 ,4/12/2026,2012
2808,135,Mastercard,Debit,5736838327060440.00,11/22/2026,714,YES,2,"$2,236 ",5/1/2000,2015
4791,135,Visa,Debit,4528854599819260.00,8/19/2026,451,YES,2,"$21,591 ",9/10/2026,2010
1476,307,Mastercard,Debit,5956798767354530.00,4/20/2026,927,YES,2,"$11,521 ",2/20/2026,2020
753,307,Visa,Credit,4949830998579620.00,6/20/2026,561,NO,1,"$8,600 ",1/20/2026,2020
4112,1783,Amex,Credit,323782494048404.00,3/20/2026,659,YES,1,"$9,800 ",8/3/2026,2010
1154,1783,Visa,Credit,4172882144788970.00,3/12/2026,902,YES,2,"$11,300 ",2/8/2026,2009
2598,1783,Mastercard,Credit,5153494647482340.00,10/19/2026,492,YES,1,"$8,400 ",4/9/2026,2011
10,1783,Mastercard,Debit,5513208341097350.00,12/23/2026,789,YES,1,"$16,597 ",1/1/1999,2009
4655,1783,Amex,Credit,316138720673532.00,9/20/2026,876,YES,2,"$9,400 ",9/8/2026,2008
5908,1321,Visa,Debit,4709941855155410.00,12/8/2026,122,YES,1,"$18,702 ",12/7/2026,2007
3357,1511,Visa,Debit,4725438629956460.00,6/22/2026,675,YES,1,"$24,806 ",6/7/2026,2007
5502,1511,Visa,Debit,4992990568824240.00,5/23/2026,457,YES,1,"$19,856 ",11/7/2026,2011
1238,900,Visa,Debit (Prepaid),4580252759299280.00,2/21/2026,397,YES,2,$68 ,2/10/2026,2010
3412,900,Amex,Credit,347103137777594.00,12/22/2026,791,YES,2,"$4,900 ",6/9/2026,2009
1477,953,Mastercard,Debit,5779387577644600.00,2/22/2026,421,YES,1,"$13,390 ",2/20/2026,2020
1396,953,Amex,Credit,343258769247986.00,11/24/2026,210,YES,3,"$8,400 ",2/20/2026,2020
1297,233,Amex,Credit,374396421501669.00,3/24/2026,659,YES,2,"$13,700 ",2/12/2026,2012
3605,406,Discover,Credit,6308795344040910.00,11/24/2026,205,YES,2,"$4,200 ",6/16/2026,2016
5167,1069,Visa,Debit,4439832703761210.00,8/20/2026,424,YES,2,"$2,292 ",10/9/2026,2015
3922,1069,Amex,Credit,304372446656131.00,3/21/2026,495,YES,1,"$8,800 ",7/10/2026,2010
5453,180,Mastercard,Credit,5881384408371200.00,3/23/2026,312,NO,2,"$7,600 ",11/6/2026,2009
2888,180,Visa,Credit,4966727954053970.00,11/21/2026,756,YES,2,"$6,200 ",5/5/2026,2018
3208,996,Mastercard,Credit,5784959743819570.00,7/23/2026,348,YES,1,"$12,900 ",6/1/1999,2011
4661,996,Mastercard,Debit,5617375085275810.00,6/22/2026,228,YES,2,"$18,820 ",9/8/2026,2015
3277,996,Visa,Debit,4813292561037470.00,7/5/2026,979,YES,2,"$16,167 ",6/4/2026,2009
1107,996,Mastercard,Credit,5659042637826470.00,6/23/2026,857,YES,2,"$4,200 ",2/7/2026,2011
3310,996,Mastercard,Debit,5691123059106640.00,8/24/2026,190,YES,2,"$18,861 ",6/6/2026,2011
1279,996,Visa,Debit,4803335286454190.00,2/20/2026,568,NO,1,"$27,231 ",2/11/2026,2011
1778,1866,Visa,Debit,4274334344737340.00,12/24/2026,174,YES,1,"$24,390 ",2/20/2026,2020
1478,1866,Mastercard,Debit,5073514573038600.00,2/23/2026,802,YES,1,"$3,106 ",2/20/2026,2020
2108,1981,Mastercard,Debit,5550999995379530.00,7/20/2026,980,YES,2,"$13,595 ",3/6/2026,2010
5143,1981,Discover,Credit,6616646974839940.00,11/9/2026,72,NO,2,"$12,300 ",10/9/2026,2009
4151,1981,Mastercard,Credit,5384097503885720.00,2/19/2026,704,YES,2,"$12,300 ",8/5/2026,2009
3606,1981,Mastercard,Debit,5082019741631130.00,4/21/2026,459,YES,1,"$20,743 ",6/16/2026,2016
3248,1981,Mastercard,Debit,5843429452249820.00,8/21/2026,570,YES,2,"$17,706 ",6/3/2026,2010
2996,1981,Mastercard,Debit,5898198294277170.00,8/22/2026,332,YES,2,"$20,962 ",5/9/2026,2009
4,1981,Mastercard,Debit,5433366978583840.00,3/24/2026,530,YES,2,"$19,439 ",1/1/1997,2007
3257,870,Visa,Debit,4073664438482770.00,3/22/2026,973,NO,1,"$30,160 ",6/3/2026,2017
3626,870,Amex,Credit,349088998842560.00,6/22/2026,652,YES,2,$0 ,6/18/2026,2018
1039,870,Visa,Debit,4701143570043780.00,11/12/2026,807,NO,1,"$28,937 ",2/4/2026,2008
2080,16,Mastercard,Debit (Prepaid),5151149006132570.00,5/20/2026,636,NO,2,$22 ,3/5/2026,2011
49,16,Mastercard,Debit,5289860104321080.00,8/15/2026,59,YES,2,"$1,575 ",1/4/2026,2005
4964,16,Mastercard,Debit,5496658602251090.00,12/20/2026,962,YES,2,"$7,562 ",10/2/2026,2011
4093,16,Mastercard,Debit,5571413073625470.00,5/24/2026,741,YES,2,"$17,211 ",8/1/1999,2013
2979,16,Visa,Credit,4255418851751850.00,6/10/2026,361,NO,2,"$9,500 ",5/8/2026,2010
3513,46,Mastercard,Debit,5718393085724650.00,11/22/2026,117,YES,2,"$24,191 ",6/11/2026,2011
3732,46,Mastercard,Debit (Prepaid),5358119472579240.00,3/23/2026,129,YES,2,$68 ,7/5/2026,2006
2925,46,Mastercard,Debit,5615933957470020.00,2/20/2026,432,YES,2,"$8,037 ",5/7/2026,2010
1167,46,Mastercard,Debit (Prepaid),5310685272979010.00,2/18/2026,830,YES,2,$97 ,2/9/2026,2015
450,800,Mastercard,Debit,5198251438400160.00,5/21/2026,789,YES,1,"$15,555 ",1/20/2026,2020
2759,800,Mastercard,Debit,5306340091674900.00,5/16/2026,523,YES,1,"$18,242 ",4/16/2026,2016
1779,800,Visa,Debit (Prepaid),4338828980282990.00,12/21/2026,148,YES,2,$62 ,2/20/2026,2020
754,800,Visa,Debit,4430018858326720.00,12/22/2026,451,NO,1,"$16,715 ",1/20/2026,2020
1479,1968,Mastercard,Debit (Prepaid),5439358068470040.00,2/20/2026,309,YES,1,$46 ,2/20/2026,2020
1298,697,Mastercard,Debit,5139001522381220.00,4/21/2026,740,YES,2,"$20,195 ",2/12/2026,2012
3640,697,Mastercard,Debit,5420521698473430.00,7/19/2026,257,YES,2,"$39,818 ",6/19/2026,2019
3074,697,Visa,Debit,4873407892539440.00,9/18/2026,423,YES,2,"$33,736 ",5/10/2026,2010
4239,1269,Mastercard,Debit,5205177909482370.00,11/11/2026,911,YES,2,"$17,850 ",8/8/2026,2008
4147,1269,Amex,Credit,324624221959001.00,2/21/2026,846,YES,2,"$11,300 ",8/5/2026,2008
3075,1782,Visa,Debit,4853013168432420.00,9/15/2026,554,NO,2,"$1,981 ",5/10/2026,2014
4289,1782,Mastercard,Debit,5770027992115350.00,7/24/2026,811,YES,1,"$15,695 ",8/9/2026,2010
2172,1782,Mastercard,Debit,5305462513282840.00,6/14/2026,605,YES,2,"$23,475 ",3/8/2026,2011
5366,1977,Mastercard,Credit,5656749855983520.00,6/17/2026,315,YES,1,"$12,900 ",11/1/2026,2011
2673,1977,Mastercard,Debit (Prepaid),5755720451424420.00,2/21/2026,988,YES,1,$91 ,4/11/2026,2011
965,1977,Mastercard,Debit,5833925436440570.00,10/22/2026,344,YES,2,"$15,341 ",2/1/1999,2014
4763,1734,Mastercard,Debit,5116904368864990.00,6/15/2026,698,YES,2,"$42,116 ",9/10/2026,2011
451,1734,Mastercard,Debit,5945680972992840.00,1/20/2026,843,NO,2,"$39,312 ",1/20/2026,2020
3300,1913,Visa,Debit,4082503635321960.00,4/8/2026,947,NO,2,"$21,370 ",6/5/2026,2010
5226,1913,Amex,Credit,356204311290241.00,12/22/2026,312,YES,2,"$16,700 ",10/11/2026,2011
5477,1913,Amex,Credit,356951210404599.00,10/24/2026,952,YES,1,"$17,800 ",11/7/2026,2011
5877,1913,Mastercard,Credit,5697567028506340.00,11/20/2026,356,YES,2,"$16,200 ",12/7/2026,2011
3084,1913,Amex,Credit,333504501414647.00,12/20/2026,276,YES,1,"$17,700 ",5/11/2026,2013
13,858,Mastercard,Credit,5106045376475660.00,3/21/2026,686,YES,1,"$14,600 ",1/1/2000,2012
4735,858,Visa,Credit,4899127312611090.00,7/24/2026,490,YES,2,"$10,700 ",9/9/2026,2011
2633,858,Mastercard,Debit (Prepaid),5241392304445800.00,7/23/2026,137,YES,1,$89 ,4/10/2026,2010
4173,606,Mastercard,Debit,5691422356177730.00,9/6/2026,349,YES,3,"$11,398 ",8/6/2026,2013
5925,1564,Mastercard,Credit,5272030426588000.00,12/23/2026,905,YES,2,"$8,200 ",12/8/2026,2010
4240,1564,Mastercard,Credit,5399201189421210.00,6/21/2026,479,YES,1,"$6,100 ",8/8/2026,2008
3514,1564,Mastercard,Debit,5158754138100900.00,7/24/2026,813,YES,1,"$15,820 ",6/11/2026,2011
1480,1109,Mastercard,Debit,5607458054846900.00,8/23/2026,252,YES,2,"$9,774 ",2/20/2026,2020
3136,1301,Visa,Debit,4199613929770270.00,9/23/2026,765,YES,1,"$22,833 ",5/13/2026,2013
755,1301,Visa,Debit,4912898188628990.00,11/22/2026,446,YES,1,"$48,502 ",1/20/2026,2020
2787,1301,Visa,Debit,4729953228374500.00,7/22/2026,461,YES,2,"$34,888 ",4/19/2026,2019
4435,1301,Visa,Debit,4164595738782780.00,8/19/2026,90,NO,1,"$29,503 ",8/14/2026,2014
378,1301,Mastercard,Debit,5036328460113700.00,8/21/2026,627,YES,2,"$19,570 ",1/19/2026,2019
3189,1301,Mastercard,Debit,5975006425756630.00,12/23/2026,551,YES,1,"$22,297 ",5/17/2026,2017
3595,1301,Visa,Debit,4420959167134440.00,9/23/2026,75,YES,1,"$20,031 ",6/15/2026,2015
1481,1301,Mastercard,Debit,5016998590035210.00,2/20/2026,597,YES,2,"$30,323 ",2/20/2026,2020
390,1301,Amex,Credit,308100975355379.00,4/24/2026,881,YES,1,"$19,000 ",1/20/2026,2020
4065,1399,Mastercard,Debit,5835253444174480.00,2/20/2026,308,YES,1,"$18,162 ",7/18/2026,2018
756,1399,Visa,Debit (Prepaid),4049734716799350.00,12/20/2026,662,YES,1,$54 ,1/20/2026,2020
1482,1399,Mastercard,Credit,5314005209195970.00,8/22/2026,991,YES,1,"$8,700 ",2/20/2026,2020
452,1399,Mastercard,Debit,5849554532579590.00,5/21/2026,767,YES,1,"$14,295 ",1/20/2026,2020
5743,1775,Visa,Debit,4997798155113400.00,11/24/2026,545,NO,1,"$17,620 ",11/19/2026,2019
344,1775,Mastercard,Debit,5309940542589430.00,2/20/2026,924,YES,2,"$17,201 ",1/15/2026,2015
423,1775,Discover,Credit,6108413838069050.00,8/21/2026,894,YES,1,"$8,300 ",1/20/2026,2020
5542,1673,Visa,Debit,4251102360489440.00,8/23/2026,439,YES,2,"$17,853 ",11/8/2026,2011
2777,1673,Mastercard,Debit,5557372707231200.00,12/24/2026,434,YES,1,"$10,794 ",4/18/2026,2018
5598,1673,Mastercard,Debit,5865546237246030.00,12/19/2026,155,YES,1,"$15,832 ",11/10/2026,2011
3759,1957,Mastercard,Debit (Prepaid),5878511318941180.00,10/6/2026,699,YES,1,$26 ,7/6/2026,2019
5483,1957,Mastercard,Credit,5825403139414540.00,5/13/2026,531,YES,2,"$16,300 ",11/7/2026,2009
453,1033,Mastercard,Debit,5407870927189090.00,10/24/2026,228,YES,2,"$14,836 ",1/20/2026,2020
454,1033,Mastercard,Debit,5089025651729120.00,7/24/2026,464,YES,2,"$13,972 ",1/20/2026,2020
3564,1024,Mastercard,Debit,5847313041147610.00,6/24/2026,574,YES,1,"$33,103 ",6/13/2026,2013
4241,1024,Mastercard,Debit,5454341430423090.00,9/23/2026,247,YES,1,"$20,847 ",8/8/2026,2010
5268,1024,Mastercard,Debit,5183724144988670.00,11/13/2026,569,YES,1,"$31,807 ",10/13/2026,2013
1006,1024,Visa,Credit,4903105068681960.00,3/24/2026,274,YES,1,"$16,100 ",2/2/2026,2014
2825,1441,Mastercard,Debit,5370803294413430.00,7/21/2026,851,YES,1,"$28,894 ",5/2/2026,2011
1007,1441,Visa,Debit (Prepaid),4129518763612020.00,3/2/2026,84,YES,1,$61 ,2/2/2026,2009
4792,1441,Visa,Credit,4164752448797890.00,2/23/2026,24,YES,1,"$12,500 ",9/10/2026,2012
2599,1103,Mastercard,Debit,5557896137687490.00,6/23/2026,598,YES,2,"$15,409 ",4/9/2026,2010
4984,1103,Mastercard,Credit,5675172699563850.00,8/23/2026,294,YES,1,"$5,300 ",10/3/2026,2012
2895,1103,Mastercard,Debit,5259283165298570.00,12/16/2026,403,YES,1,"$13,469 ",5/6/2026,2009
455,431,Mastercard,Debit,5155446517379010.00,5/20/2026,719,YES,1,"$16,524 ",1/20/2026,2020
456,431,Mastercard,Debit,5831064486667380.00,1/20/2026,570,NO,1,"$29,526 ",1/20/2026,2020
1483,431,Mastercard,Debit,5157956439521800.00,7/23/2026,657,YES,1,"$16,407 ",2/20/2026,2020
3378,165,Mastercard,Debit (Prepaid),5874195902667110.00,4/23/2026,206,YES,2,$61 ,6/8/2026,2015
5146,165,Mastercard,Debit,5803563077451660.00,11/20/2026,827,YES,2,"$40,628 ",10/9/2026,2014
2559,165,Mastercard,Debit,5283475217390040.00,8/10/2026,149,YES,2,"$24,980 ",4/8/2026,2014
1484,353,Mastercard,Debit,5316882967513700.00,5/20/2026,122,YES,1,"$10,290 ",2/20/2026,2020
5328,353,Mastercard,Debit (Prepaid),5962806753089580.00,1/23/2026,217,YES,1,$84 ,10/18/2026,2018
2154,1758,Visa,Debit,4631099146168680.00,12/18/2026,597,YES,1,"$13,725 ",3/7/2026,2014
4686,1758,Visa,Debit,4716755530325960.00,12/24/2026,821,YES,2,"$8,278 ",9/8/2026,2010
3440,1758,Visa,Debit,4053406246662200.00,9/20/2026,491,YES,2,"$13,514 ",6/9/2026,2018
2674,1758,Mastercard,Credit,5105518827174570.00,11/24/2026,883,YES,1,"$3,800 ",4/11/2026,2011
2478,1266,Mastercard,Debit,5192370991764800.00,10/24/2026,603,YES,2,"$15,119 ",4/5/2026,2011
457,1943,Mastercard,Debit (Prepaid),5182568921946800.00,1/21/2026,310,YES,1,$81 ,1/20/2026,2020
458,1943,Mastercard,Debit,5394718113711360.00,2/20/2026,16,YES,1,"$34,183 ",1/20/2026,2020
757,1943,Visa,Credit,4864430404023760.00,7/22/2026,534,YES,1,"$22,200 ",1/20/2026,2020
1485,792,Mastercard,Debit,5124153601404700.00,2/22/2026,6,YES,1,"$15,117 ",2/20/2026,2020
3491,792,Visa,Debit (Prepaid),4073696489940420.00,4/20/2026,274,YES,2,$81 ,6/10/2026,2010
3249,1055,Mastercard,Debit,5476802835185780.00,5/23/2026,744,YES,2,"$1,543 ",6/3/2026,2009
459,1159,Mastercard,Debit,5753359093924160.00,9/24/2026,795,YES,1,"$22,821 ",1/20/2026,2020
1780,1159,Visa,Credit,4201957315957620.00,1/23/2026,619,YES,1,"$13,200 ",2/20/2026,2020
460,1159,Mastercard,Debit,5786593463189270.00,8/24/2026,58,YES,1,"$16,330 ",1/20/2026,2020
758,1159,Visa,Debit (Prepaid),4091173399720380.00,1/20/2026,916,NO,2,$39 ,1/20/2026,2020
5484,1115,Mastercard,Credit,5345794459975210.00,11/7/2026,412,YES,2,"$6,400 ",11/7/2026,2011
2809,1115,Visa,Credit,4897384992083940.00,5/1/2000,382,YES,1,"$3,500 ",5/1/2000,2007
6138,1115,Visa,Debit,4171955938083780.00,4/23/2026,251,YES,1,"$12,606 ",12/18/2026,2018
374,1115,Visa,Debit,4906405312400640.00,2/23/2026,579,YES,1,"$9,921 ",1/18/2026,2018
4225,1115,Visa,Debit (Prepaid),4176098872817200.00,5/22/2026,661,YES,2,$96 ,8/7/2026,2009
1014,1115,Mastercard,Debit,5412244076346670.00,12/24/2026,594,YES,1,"$18,964 ",2/3/2026,2009
2526,38,Mastercard,Debit,5297260201877610.00,1/24/2026,580,YES,2,"$3,711 ",4/7/2026,2013
1352,1027,Mastercard,Debit,5735792874705660.00,3/23/2026,748,NO,1,"$35,279 ",2/15/2026,2015
5543,1027,Visa,Credit,4863498051032540.00,7/20/2026,593,YES,2,"$13,800 ",11/8/2026,2015
3671,1027,Mastercard,Debit,5489970186857770.00,2/22/2026,7,YES,2,"$24,215 ",7/2/2026,2007
5503,11,Visa,Credit,4508109473981620.00,9/24/2026,763,YES,1,"$19,400 ",11/7/2026,2010
2096,11,Visa,Debit (Prepaid),4800041020887830.00,6/20/2026,59,YES,2,$30 ,3/5/2026,2014
243,11,Visa,Debit,4144574679317190.00,3/24/2026,543,YES,2,"$17,208 ",1/10/2026,2016
18,11,Mastercard,Credit,5919854740342960.00,11/4/2026,604,YES,2,"$18,300 ",1/1/2026,2011
1336,11,Mastercard,Debit,5208447578218090.00,9/21/2026,126,YES,1,"$51,012 ",2/14/2026,2014
189,11,Amex,Credit,320735955126194.00,2/19/2026,686,YES,1,"$15,000 ",1/9/2026,2011
2910,871,Visa,Credit,4325807240930440.00,4/18/2026,642,YES,1,"$7,600 ",5/6/2026,2009
2081,871,Mastercard,Debit,5672870607977280.00,11/23/2026,952,YES,2,"$8,052 ",3/5/2026,2012
2082,871,Mastercard,Credit,5025018096886540.00,7/24/2026,783,YES,1,"$8,600 ",3/5/2026,2007
5336,871,Mastercard,Debit,5125159184089040.00,8/20/2026,945,YES,2,"$20,128 ",10/19/2026,2019
3831,871,Amex,Credit,339948848081416.00,3/23/2026,643,YES,1,"$9,000 ",7/8/2026,2013
5645,871,Mastercard,Debit (Prepaid),5967922448022590.00,10/20/2026,849,YES,2,$91 ,11/11/2026,2012
958,746,Amex,Credit,313387157322526.00,12/24/2026,961,YES,1,"$6,800 ",2/1/1996,2009
3043,746,Mastercard,Debit (Prepaid),5287305063365330.00,7/11/2026,597,YES,1,$93 ,5/10/2026,2010
2319,746,Visa,Credit,4511050153177270.00,1/16/2026,263,YES,2,"$9,800 ",3/13/2026,2013
3492,746,Visa,Credit,4795565502176660.00,1/21/2026,731,YES,2,"$6,700 ",6/10/2026,2011
108,1520,Visa,Credit,4515587053760930.00,5/23/2026,983,YES,1,"$9,800 ",1/6/2026,2015
3329,1520,Visa,Debit,4185031026466050.00,1/18/2026,48,YES,2,"$24,544 ",6/6/2026,2013
2956,1520,Mastercard,Debit,5835884730427360.00,5/23/2026,642,YES,1,"$22,639 ",5/8/2026,2010
4033,1520,Discover,Credit,6113979959799070.00,11/23/2026,899,YES,1,"$1,100 ",7/15/2026,2015
2715,1520,Mastercard,Debit (Prepaid),5139150904667380.00,5/16/2026,509,YES,1,$86 ,4/13/2026,2013
2655,1372,Visa,Debit,4574373333053390.00,8/20/2026,742,YES,2,"$2,330 ",4/10/2026,2011
1781,1372,Visa,Credit,4806267788873520.00,8/20/2026,289,YES,2,"$5,900 ",2/20/2026,2020
5909,1799,Visa,Debit,4461391532392440.00,2/20/2026,981,YES,2,"$47,372 ",12/7/2026,2008
3076,1799,Visa,Debit,4260012890373380.00,7/22/2026,447,NO,2,"$28,127 ",5/10/2026,2010
4595,1799,Mastercard,Debit (Prepaid),5834771837829820.00,3/10/2026,553,YES,1,$28 ,9/6/2026,2006
1782,1799,Visa,Debit,4955481558570010.00,3/24/2026,397,YES,2,"$62,081 ",2/20/2026,2020
4806,1905,Amex,Credit,303639878430454.00,11/22/2026,807,YES,1,"$5,800 ",9/11/2026,2011
3902,1905,Visa,Credit,4060113536623870.00,7/16/2026,408,YES,1,"$6,700 ",7/9/2026,2009
2127,1905,Visa,Credit,4646061658785920.00,2/15/2026,856,YES,1,"$6,700 ",3/6/2026,2012
5807,1905,Mastercard,Debit,5040622566272530.00,7/22/2026,87,YES,2,"$1,424 ",12/4/2026,2012
1486,130,Mastercard,Debit (Prepaid),5214812311200280.00,7/24/2026,453,NO,1,$58 ,2/20/2026,2020
3785,130,Visa,Credit,4996236791696780.00,5/9/2026,700,YES,2,"$19,400 ",7/6/2026,2008
6020,130,Visa,Debit,4634979930026450.00,5/12/2026,897,YES,2,"$4,052 ",12/10/2026,2013
2468,130,Visa,Credit,4437020876913490.00,5/10/2026,955,YES,2,"$9,300 ",4/4/2026,2010
1783,1990,Visa,Credit,4862011857697370.00,5/22/2026,405,YES,1,"$9,600 ",2/20/2026,2020
1487,1990,Mastercard,Debit,5702517198112780.00,2/20/2026,24,YES,1,"$16,923 ",2/20/2026,2020
461,593,Mastercard,Credit,5659013286075920.00,2/20/2026,777,YES,1,"$7,700 ",1/20/2026,2020
1488,540,Mastercard,Debit,5128972927503170.00,7/22/2026,466,YES,2,$146 ,2/20/2026,2020
2997,1155,Mastercard,Debit,5677245240966690.00,3/23/2026,293,NO,1,"$12,091 ",5/9/2026,2009
4596,1155,Mastercard,Debit,5854333169733340.00,11/6/2026,280,YES,2,"$11,157 ",9/6/2026,2011
5784,1155,Visa,Credit,4986381278679950.00,7/10/2026,21,YES,2,"$7,100 ",12/2/2026,2012
4319,1155,Mastercard,Debit,5718135133841300.00,1/12/2026,915,YES,1,"$7,612 ",8/10/2026,2011
1328,1155,Visa,Credit,4973662128767220.00,12/21/2026,9,YES,2,"$6,100 ",2/13/2026,2013
5941,663,Visa,Debit,4724986483917880.00,7/23/2026,384,YES,2,"$27,706 ",12/8/2026,2008
2173,663,Mastercard,Debit (Prepaid),5651451840802350.00,4/9/2026,851,NO,2,$45 ,3/8/2026,2009
975,663,Mastercard,Debit,5560330928676130.00,5/21/2026,732,NO,2,"$2,046 ",2/1/2000,2008
4831,663,Mastercard,Credit,5078189663550750.00,10/24/2026,929,YES,1,"$17,400 ",9/12/2026,2012
5926,663,Mastercard,Debit,5243545849930020.00,5/20/2026,648,YES,1,"$26,231 ",12/8/2026,2008
3358,1987,Visa,Credit,4325487328684540.00,2/9/2026,692,YES,2,"$18,300 ",6/7/2026,2010
3668,1987,Visa,Credit,4759642688252590.00,5/16/2026,644,YES,2,"$13,900 ",7/1/2026,2014
3209,1484,Mastercard,Credit,5060071689988750.00,8/22/2026,113,YES,2,"$17,200 ",6/1/1999,2013
5058,1484,Visa,Debit,4248867812400730.00,6/23/2026,619,YES,2,"$14,217 ",10/6/2026,2012
2527,1484,Mastercard,Debit,5093901939500030.00,3/24/2026,472,YES,2,"$39,533 ",4/7/2026,2016
4242,1484,Mastercard,Debit,5223300442168270.00,4/23/2026,262,YES,2,"$3,141 ",8/8/2026,2013
2733,1484,Visa,Credit,4941415000431970.00,11/22/2026,50,YES,2,"$12,800 ",4/14/2026,2014
4764,1484,Mastercard,Debit,5431173218728270.00,1/20/2026,187,NO,1,"$38,342 ",9/10/2026,2010
462,417,Mastercard,Credit,5229402459571300.00,1/20/2026,704,YES,1,"$3,000 ",1/20/2026,2020
1784,298,Visa,Debit,4858818886878480.00,12/20/2026,125,NO,1,"$16,486 ",2/20/2026,2020
463,306,Mastercard,Debit,5540073375174440.00,5/24/2026,684,YES,2,"$28,868 ",1/20/2026,2020
464,306,Mastercard,Debit,5289314952826810.00,2/21/2026,998,YES,1,"$51,836 ",1/20/2026,2020
1785,607,Visa,Credit,4588933671536300.00,9/21/2026,748,YES,2,"$8,900 ",2/20/2026,2020
1489,607,Mastercard,Credit,5674179618380470.00,2/20/2026,303,YES,1,"$9,900 ",2/20/2026,2020
759,607,Visa,Debit,4913369105929870.00,2/20/2026,711,YES,1,"$22,935 ",1/20/2026,2020
1786,607,Visa,Credit,4729324689482420.00,10/23/2026,582,YES,2,"$7,900 ",2/20/2026,2020
6100,607,Mastercard,Debit,5076843052683210.00,2/20/2026,969,YES,1,"$17,336 ",12/14/2026,2014
3981,1769,Visa,Debit,4130633556245300.00,3/21/2026,268,YES,2,"$20,206 ",7/11/2026,2011
375,1769,Visa,Credit,4214195908881400.00,10/23/2026,598,YES,2,"$9,900 ",1/18/2026,2018
295,1769,Mastercard,Debit (Prepaid),5928394327706850.00,11/21/2026,853,NO,1,$78 ,1/12/2026,2012
5599,1769,Mastercard,Debit,5538135650340790.00,5/23/2026,623,YES,1,"$17,335 ",11/10/2026,2010
43,1769,Visa,Credit,4088292829841500.00,6/24/2026,140,YES,1,"$9,700 ",1/3/2026,2020
5820,698,Visa,Debit,4859980421504970.00,6/21/2026,971,NO,2,"$25,048 ",12/4/2026,2010
2332,698,Visa,Debit,4401743622113550.00,12/14/2026,322,YES,1,"$25,214 ",3/14/2026,2014
1490,698,Mastercard,Debit,5568521915813740.00,4/23/2026,226,YES,1,"$33,580 ",2/20/2026,2020
2286,896,Visa,Debit,4851242738517630.00,4/13/2026,684,NO,2,"$1,952 ",3/11/2026,2011
3882,1975,Mastercard,Debit,5059388151009770.00,5/23/2026,996,YES,1,"$18,491 ",7/9/2026,2011
4336,1975,Visa,Credit,4822550416239700.00,2/13/2026,509,YES,1,"$9,800 ",8/10/2026,2014
5957,1975,Mastercard,Credit,5320022308833350.00,12/21/2026,92,YES,1,$0 ,12/9/2026,2010
267,645,Mastercard,Debit,5097891088528730.00,9/23/2026,447,YES,1,"$5,857 ",1/11/2026,2012
5094,645,Visa,Debit,4459776057093770.00,6/20/2026,869,YES,2,"$10,366 ",10/7/2026,2014
2469,645,Visa,Debit,4017542226763670.00,1/24/2026,109,YES,1,"$10,161 ",4/4/2026,2008
68,645,Mastercard,Debit,5148390223991030.00,4/21/2026,316,YES,2,"$9,297 ",1/5/2026,2012
3703,645,Visa,Debit,4898934131827420.00,9/21/2026,199,YES,1,"$12,434 ",7/3/2026,2012
5600,227,Mastercard,Debit,5943373604505740.00,4/20/2026,300,YES,2,"$29,973 ",11/10/2026,2010
4886,227,Visa,Debit,4284210826984100.00,2/20/2026,154,YES,2,"$25,330 ",9/15/2026,2015
2512,227,Visa,Debit,4093850742287200.00,4/20/2026,286,YES,2,"$52,609 ",4/6/2026,2010
5867,227,Visa,Credit,4329687142518020.00,10/20/2026,827,YES,1,"$25,200 ",12/6/2026,2016
5750,84,Visa,Debit,4744876175071540.00,11/22/2026,747,YES,1,"$11,832 ",12/1/1996,2007
2580,84,Visa,Credit,4152829240073090.00,8/16/2026,446,YES,1,"$5,400 ",4/8/2026,2013
3417,84,Mastercard,Debit,5754695413159460.00,1/24/2026,939,NO,1,"$3,384 ",6/9/2026,2009
3543,1684,Mastercard,Debit,5287533090911330.00,4/14/2026,946,YES,1,"$13,756 ",6/12/2026,2012
94,1684,Mastercard,Debit,5761884540845430.00,6/22/2026,312,YES,1,"$9,263 ",1/6/2026,2010
2723,1684,Mastercard,Debit,5903499521440690.00,12/24/2026,779,YES,1,"$16,899 ",4/14/2026,2014
3278,1684,Visa,Credit,4814691024249330.00,1/22/2026,424,YES,1,"$5,700 ",6/4/2026,2012
2140,1684,Mastercard,Debit (Prepaid),5955075527372950.00,5/21/2026,513,YES,1,$46 ,3/7/2026,2012
